@relation train
@attribute Class integer
@attribute C2 real
@attribute C3 real
@attribute C4 real
@attribute C5 real
@attribute C6 real
@attribute C7 real
@attribute C8 real
@attribute C9 real
@attribute C10 real
@attribute C11 real
@attribute C12 real
@attribute C13 real
@attribute C14 real
@attribute C18 real
@attribute C19 real
@attribute C20 real
@attribute C23 real
@attribute C24 real
@attribute C25 real
@attribute C26 real
@attribute C31 real
@attribute C32 real
@data
1,0.0,2.0,0.0,1.0,1.2397484941515677,1.0,2.0220267071620994,3.0,3.0,1.0,1.0,0.6877080126078494,2.0,1.0,1.0,-0.6182920601838577,0.0,0.0,3.0,1.075938298514848,1.0,2.0
1,1.0,3.0,3.0,3.0,0.31755222906023695,0.0,-0.2572502261718698,3.0,1.0,0.0,1.0,-0.25203691758892804,2.0,2.0,4.0,1.0321597395576303,1.0,1.0,0.0,-0.5324023402373527,0.0,2.0
0,0.0,2.0,0.0,1.0,1.3235845182507797,0.0,0.5346721935533101,3.0,3.0,0.0,1.0,1.5927985744459605,2.0,1.0,1.0,-0.44456029179001694,1.0,0.0,4.0,-0.695080488513993,1.0,1.0
0,0.0,1.0,1.0,3.0,-1.275332228824789,0.0,-0.5281248863525694,0.0,2.0,0.0,1.0,-0.0247450310012042,2.0,1.0,2.0,-1.2263532495623006,0.0,0.0,3.0,-1.0758257706018242,0.0,3.0
0,1.0,2.0,3.0,3.0,-0.4369719878326701,4.0,-0.6916321294150124,3.0,2.0,0.0,1.0,0.6938234893770259,0.0,1.0,4.0,0.771562086966869,2.0,0.0,1.0,0.9718389033860256,0.0,2.0
0,1.0,3.0,3.0,3.0,-0.520808011931882,1.0,-0.5972470470463489,3.0,1.0,0.0,1.0,1.2340239373209434,0.0,0.0,4.0,-0.09709675500233524,1.0,0.0,4.0,-0.2445258131399647,0.0,2.0
0,0.0,3.0,1.0,3.0,-0.1854639155350344,0.0,0.17853517271987737,2.0,3.0,0.0,1.0,-1.2447826464519012,2.0,3.0,1.0,-0.09709675500233524,1.0,1.0,3.0,-0.893444161964063,1.0,0.0
0,0.0,1.0,3.0,1.0,-0.6884800601303057,1.0,-0.5147916776908251,2.0,2.0,0.0,1.0,1.1392340473987088,2.0,3.0,1.0,0.6846962027699486,1.0,0.0,1.0,0.7968004056079739,0.0,2.0
0,0.0,1.0,3.0,1.0,-0.7723160842295177,0.0,0.5262512196616821,1.0,2.0,0.0,1.0,0.7661899644789469,2.0,2.0,3.0,1.2927573921483915,1.0,0.0,4.0,-0.6598933645301364,0.0,2.0
0,0.0,3.0,3.0,3.0,0.31755222906023695,3.0,-0.2344434218820441,1.0,2.0,0.0,1.0,-1.083741758196922,2.0,1.0,2.0,-0.6182920601838577,0.0,0.0,1.0,-0.3261971547380002,1.0,1.0
0,0.0,3.0,3.0,3.0,-0.017791867336610624,0.0,0.0013438470835389373,0.0,3.0,0.0,1.0,-2.321106557826952,2.0,3.0,4.0,-0.01023087080541482,1.0,0.0,1.0,3.367121793728085,1.0,2.0
0,0.0,0.0,3.0,0.0,-0.9399881324279414,0.0,-0.6691761990373378,2.0,2.0,0.0,1.0,-0.9746824224799424,2.0,1.0,3.0,2.0745503499206754,1.0,0.0,4.0,-1.044958123594267,0.0,2.0
0,0.0,3.0,3.0,3.0,-0.6884800601303057,2.0,-0.6561938642877446,2.0,2.0,0.0,1.0,-0.566983971201514,2.0,3.0,3.0,0.07663501339150561,0.0,0.0,3.0,1.1099292596437293,1.0,1.0
0,1.0,1.0,3.0,0.0,1.7427646387468392,0.0,1.6178199603639571,1.0,2.0,2.0,1.0,0.1577000259458925,2.0,1.0,3.0,0.8584279711637894,2.0,0.0,3.0,0.38143285421780226,0.0,2.0
0,0.0,2.0,1.0,2.0,0.23371620496102505,1.0,-0.6646148381793726,3.0,2.0,0.0,1.0,-1.027683221146138,2.0,1.0,4.0,1.0321597395576303,2.0,0.0,4.0,-0.8638059045574529,1.0,1.0
0,0.0,1.0,1.0,2.0,-0.9399881324279414,0.0,-0.7007548511309426,3.0,2.0,0.0,1.0,2.6110254565138353,2.0,1.0,1.0,-1.1394873653653803,1.0,0.0,3.0,-1.102839115076683,0.0,1.0
0,0.0,0.0,1.0,3.0,-1.191496204725577,0.0,-0.8211046029987923,2.0,2.0,0.0,1.0,-0.19495913440994805,2.0,2.0,2.0,-1.0526214811684598,1.0,0.0,4.0,0.039164143965009786,0.0,1.0
0,0.0,3.0,3.0,2.0,0.23371620496102505,0.0,0.1673072075310401,1.0,2.0,0.0,1.0,-0.29280676271677086,2.0,1.0,1.0,-0.7920238285776986,1.0,0.0,3.0,0.6084047559493647,0.0,1.0
0,0.0,3.0,1.0,3.0,-0.1854639155350344,0.0,0.4637956632987747,2.0,2.0,0.0,1.0,-0.8972197167370409,2.0,1.0,1.0,-0.2708285233961761,1.0,0.0,4.0,0.10721251971471554,1.0,2.0
1,1.0,2.0,3.0,0.0,-0.2692999396342463,0.0,-0.7302282597516405,1.0,0.0,0.0,1.0,0.2575861465091075,2.0,3.0,0.0,1.7270868131329935,2.0,2.0,6.0,-0.47993730834829734,0.0,1.0
0,0.0,1.0,0.0,0.0,-0.2692999396342463,0.0,-0.4884761342794877,3.0,3.0,0.0,1.0,1.3441025191661191,2.0,3.0,3.0,-0.3576944075930965,1.0,1.0,4.0,-0.6770051387054774,1.0,3.0
1,0.0,3.0,1.0,1.0,0.31755222906023695,1.0,-0.0628660788401243,2.0,2.0,0.0,1.0,0.7937096099402409,2.0,1.0,1.0,-1.2263532495623006,0.0,0.0,4.0,-0.18172726325376162,1.0,3.0
0,0.0,3.0,3.0,3.0,-0.2692999396342463,3.0,-0.593036560100535,3.0,2.0,0.0,1.0,0.9394618062722789,2.0,3.0,4.0,0.8584279711637894,1.0,1.0,4.0,-0.8257612804200442,0.0,2.0
1,0.0,1.0,1.0,1.0,2.2457807833421106,0.0,5.316732742261541,0.0,3.0,0.0,0.0,-1.4771707636806053,0.0,4.0,2.0,-0.3576944075930965,1.0,0.0,2.0,-0.05167777952116967,1.0,1.0
0,0.0,0.0,0.0,3.0,-0.1854639155350344,0.0,-0.6382992947680353,2.0,2.0,0.0,1.0,-0.046149199693321694,2.0,1.0,1.0,-0.7920238285776986,1.0,0.0,4.0,-1.1607533333050701,0.0,1.0
0,0.0,0.0,3.0,2.0,-1.0238241565271533,1.0,-0.7530350640414663,1.0,2.0,0.0,1.0,0.06392938215185398,2.0,1.0,4.0,1.1190256237545506,1.0,0.0,4.0,-0.273433082135201,0.0,0.0
1,0.0,2.0,3.0,1.0,1.3235845182507797,0.0,-0.3674246345873357,3.0,2.0,0.0,1.0,-1.789060078908603,0.0,2.0,4.0,1.813952697329914,2.0,1.0,0.0,-0.8950058190247252,1.0,2.0
0,0.0,0.0,3.0,1.0,-0.520808011931882,4.0,-0.6088258861473373,3.0,2.0,2.0,1.0,1.6610880650350972,2.0,3.0,4.0,1.2058915079514712,1.0,1.0,4.0,1.4782809654841775,1.0,2.0
0,0.0,0.0,0.0,1.0,-1.191496204725577,0.0,-0.3309337477236145,0.0,2.0,2.0,1.0,-1.0521451282228438,2.0,1.0,1.0,0.8584279711637894,1.0,0.0,4.0,-0.7161462454599469,0.0,1.0
0,0.0,2.0,3.0,3.0,3.335649096631865,4.0,3.6785024464277503,1.0,3.0,0.0,1.0,2.5172548127197967,0.0,3.0,4.0,2.422013886708357,2.0,0.0,0.0,-0.6291586245064655,1.0,2.0
0,0.0,3.0,1.0,3.0,-0.6046440360310938,0.0,-0.8663673376662926,3.0,1.0,0.0,1.0,-2.4199734322619713,2.0,2.0,2.0,-0.7051579443807782,1.0,1.0,0.0,0.6282078965484001,0.0,2.0
1,0.0,2.0,3.0,1.0,0.48522427725866074,0.0,1.770450112149714,1.0,3.0,0.0,1.0,1.858821813905135,2.0,4.0,4.0,0.5978303185730282,2.0,1.0,9.0,-1.080643648767697,1.0,1.0
1,0.0,0.0,3.0,1.0,-1.1076601806263653,0.0,-0.714088059792687,2.0,2.0,0.0,1.0,-2.8531530367453013,2.0,1.0,2.0,-0.9657555969715395,1.0,0.0,3.0,0.29314939017143105,0.0,1.0
0,0.0,0.0,3.0,1.0,-0.6884800601303057,0.0,-0.9428578505152466,3.0,2.0,1.0,1.0,0.7315355961202805,2.0,2.0,2.0,-1.3132191337592212,0.0,1.0,4.0,1.0163627429878839,0.0,3.0
0,0.0,0.0,2.0,1.0,-0.1854639155350344,0.0,1.048702474854767,2.0,1.0,0.0,1.0,0.3686839744824792,2.0,1.0,3.0,-0.7051579443807782,0.0,0.0,0.0,0.3410291311164145,0.0,2.0
1,0.0,2.0,3.0,0.0,-1.191496204725577,0.0,-0.7274212684544312,3.0,2.0,0.0,1.0,-0.9145469009163741,2.0,0.0,4.0,-0.09709675500233524,2.0,0.0,7.0,0.863752298740619,0.0,1.0
0,0.0,1.0,2.0,0.0,-0.4369719878326701,0.0,-0.6449658990989073,3.0,2.0,0.0,1.0,-0.3774041913570448,2.0,3.0,2.0,-0.878889712774619,0.0,1.0,3.0,-0.4667462901975975,0.0,1.0
0,0.0,3.0,2.0,2.0,0.23371620496102505,2.0,-0.7067197076375125,2.0,1.0,0.0,1.0,0.2728748384320485,2.0,1.0,2.0,1.813952697329914,1.0,0.0,4.0,0.06730719780290079,0.0,1.0
0,0.0,3.0,3.0,3.0,0.31755222906023695,1.0,0.07607999037173713,2.0,2.0,0.0,1.0,1.3522564881916876,2.0,1.0,3.0,-1.0526214811684598,1.0,0.0,1.0,-0.02193984187664494,0.0,1.0
0,0.0,0.0,3.0,3.0,1.3235845182507797,4.0,1.0637900530772673,3.0,2.0,0.0,1.0,-0.6373119540470429,2.0,3.0,4.0,0.07663501339150561,1.0,1.0,9.0,-0.6992006050144635,0.0,2.0
0,0.0,0.0,0.0,1.0,-0.7723160842295177,0.0,-0.08953249616361285,2.0,3.0,0.0,1.0,-0.26528711725547693,2.0,1.0,1.0,-0.18396263919925565,0.0,0.0,3.0,-0.5581862951112646,0.0,1.0
0,0.0,0.0,1.0,3.0,-0.7723160842295177,4.0,-0.7130354380562335,3.0,2.0,0.0,1.0,-0.566983971201514,2.0,3.0,4.0,0.25036678178534644,1.0,1.0,4.0,0.6420966763645023,1.0,1.0
0,0.0,3.0,2.0,0.0,0.31755222906023695,1.0,-0.331986369460068,1.0,2.0,0.0,1.0,1.0740022951941604,0.0,0.0,3.0,-0.3576944075930965,1.0,0.0,0.0,1.0580623091821615,0.0,2.0
1,1.0,2.0,2.0,2.0,0.23371620496102505,0.0,-0.8154906204043737,3.0,2.0,0.0,1.0,1.0525981265020428,0.0,1.0,3.0,0.163500897588426,2.0,0.0,0.0,1.008321870462772,0.0,2.0
0,0.0,1.0,3.0,1.0,-0.2692999396342463,0.0,1.4395760129911652,3.0,3.0,0.0,1.0,0.02825576766499149,1.0,3.0,0.0,0.4240985501791873,1.0,1.0,3.0,-0.8408794498370931,1.0,2.0
1,0.0,3.0,1.0,3.0,0.31755222906023695,0.0,1.8862385031595985,1.0,2.0,0.0,1.0,0.6031105839675756,0.0,2.0,1.0,-0.7051579443807782,1.0,1.0,9.0,-1.026783093547837,1.0,2.0
0,0.0,2.0,2.0,1.0,1.3235845182507797,1.0,-0.1435670786348923,3.0,2.0,0.0,1.0,-2.0204289500091113,2.0,2.0,4.0,-0.44456029179001694,2.0,0.0,0.0,-0.2976221532024792,0.0,2.0
0,0.0,3.0,3.0,1.0,0.31755222906023695,4.0,-0.4583009778344875,3.0,2.0,0.0,1.0,0.6071875684803598,2.0,2.0,2.0,0.5978303185730282,0.0,1.0,0.0,0.14166865528719838,1.0,1.0
0,0.0,1.0,3.0,0.0,-0.4369719878326701,0.0,-0.8653147159298391,3.0,1.0,0.0,1.0,-0.1552085354103013,2.0,1.0,2.0,-1.2263532495623006,1.0,0.0,9.0,0.4829737899068163,0.0,1.0
0,0.0,2.0,3.0,2.0,1.7427646387468392,0.0,0.5346721935533101,3.0,2.0,0.0,1.0,0.4420696957125963,2.0,3.0,4.0,1.813952697329914,2.0,0.0,1.0,-1.0049863481905095,0.0,2.0
0,1.0,1.0,3.0,3.0,-0.6884800601303057,0.0,-0.659000855584954,3.0,2.0,0.0,1.0,1.3176021198330212,0.0,1.0,4.0,0.9452938553607098,1.0,2.0,7.0,-0.22890924253334274,1.0,2.0
0,0.0,0.0,2.0,1.0,-1.191496204725577,0.0,-0.9411034809544908,2.0,1.0,0.0,0.0,-1.241724908067313,2.0,1.0,1.0,-0.878889712774619,1.0,0.0,4.0,-0.0011066721524918596,0.0,3.0
0,0.0,3.0,3.0,1.0,0.31755222906023695,1.0,1.2964194568334897,3.0,3.0,0.0,1.0,0.08329505858757932,2.0,2.0,3.0,0.07663501339150561,0.0,0.0,9.0,0.6936313593663546,1.0,2.0
0,0.0,2.0,3.0,1.0,-0.8561521083287296,0.0,1.4164183347891883,1.0,3.0,0.0,1.0,0.4461466802253806,0.0,1.0,0.0,2.9432091918898795,2.0,0.0,0.0,-0.6900632498722911,1.0,2.0
0,1.0,3.0,2.0,3.0,0.31755222906023695,3.0,-0.6126854991810002,3.0,2.0,0.0,1.0,-1.3089951525282537,2.0,1.0,3.0,-0.09709675500233524,1.0,0.0,0.0,-0.8210763092380575,1.0,1.0
0,0.0,3.0,3.0,3.0,-0.6884800601303057,4.0,0.49221645018301907,0.0,2.0,0.0,1.0,0.42983874217424345,2.0,1.0,1.0,-1.4000850179561415,0.0,0.0,1.0,-0.25093857511247114,0.0,1.0
0,0.0,3.0,2.0,3.0,-0.7723160842295177,1.0,-0.9084722071244324,3.0,2.0,0.0,1.0,-0.3784234374852408,2.0,3.0,3.0,1.2927573921483915,1.0,1.0,0.0,-0.39019186747917856,1.0,1.0
1,0.0,2.0,3.0,0.0,1.2397484941515677,0.0,1.037825383578081,3.0,1.0,1.0,1.0,0.11794942694624574,2.0,3.0,1.0,-1.1394873653653803,0.0,1.0,3.0,-0.7904412494523013,1.0,1.0
0,0.0,0.0,1.0,1.0,-1.0238241565271533,4.0,-0.027076939800705444,0.0,1.0,0.0,1.0,0.7162469041973394,2.0,1.0,2.0,-0.2708285233961761,1.0,0.0,0.0,-0.8451324733214496,0.0,1.0
1,0.0,3.0,3.0,0.0,0.23371620496102505,0.0,-0.6418080338895469,3.0,2.0,0.0,1.0,1.0525981265020428,2.0,1.0,3.0,-1.1394873653653803,0.0,1.0,0.0,-0.8921483188711731,0.0,1.0
1,0.0,2.0,1.0,1.0,0.8205683736555083,0.0,-0.39338930408652195,3.0,2.0,2.0,1.0,0.4012998505847535,0.0,1.0,2.0,-1.0526214811684598,1.0,0.0,0.0,-0.39962826333509477,0.0,1.0
0,0.0,1.0,3.0,3.0,0.06604415676260127,0.0,-0.3453195781218123,3.0,2.0,0.0,1.0,0.23312423943240176,2.0,3.0,1.0,-1.1394873653653803,1.0,0.0,3.0,0.39216509316660836,1.0,1.0
1,0.0,0.0,2.0,1.0,-0.2692999396342463,0.0,-0.7772453639798966,2.0,2.0,2.0,1.0,0.9506735136824358,0.0,3.0,4.0,-0.44456029179001694,1.0,1.0,0.0,-0.8579912240124341,0.0,2.0
0,0.0,0.0,3.0,3.0,-0.6884800601303057,4.0,-0.3302319998993122,0.0,2.0,1.0,1.0,-0.28363354756300624,2.0,3.0,4.0,1.2058915079514712,1.0,0.0,4.0,-0.13773505158744795,1.0,2.0
0,1.0,3.0,3.0,1.0,-1.275332228824789,0.0,-0.7733857509462339,3.0,2.0,0.0,1.0,0.47264707955847846,2.0,1.0,4.0,-0.7051579443807782,1.0,0.0,4.0,1.6025157686717506,0.0,2.0
0,0.0,1.0,2.0,0.0,-0.7723160842295177,0.0,-0.5797033514387907,1.0,2.0,1.0,1.0,0.2239510242786371,2.0,1.0,2.0,-0.5314261759869373,1.0,0.0,3.0,0.7135674069492762,0.0,1.0
0,1.0,1.0,2.0,0.0,0.7367323495562964,0.0,-0.2632150826784396,0.0,2.0,2.0,1.0,1.5031049151647062,2.0,1.0,4.0,0.25036678178534644,1.0,0.0,4.0,-0.6029759486808952,0.0,2.0
1,0.0,0.0,1.0,0.0,-0.6884800601303057,0.0,0.07958872949324879,2.0,2.0,1.0,1.0,1.0964257100144739,2.0,3.0,2.0,-0.5314261759869373,1.0,1.0,0.0,-1.1152659180700375,0.0,1.0
0,0.0,2.0,3.0,3.0,-0.4369719878326701,3.0,0.03362424700144614,2.0,2.0,0.0,1.0,1.6784152492144304,2.0,3.0,4.0,-1.1394873653653803,0.0,1.0,1.0,0.13302970133459902,1.0,2.0
0,0.0,2.0,3.0,3.0,1.2397484941515677,4.0,2.5283377623962306,1.0,2.0,0.0,1.0,-1.257013599990254,2.0,3.0,4.0,0.5978303185730282,2.0,1.0,1.0,1.356803982212242,0.0,2.0
0,0.0,3.0,0.0,3.0,-0.1854639155350344,0.0,0.20309634657045894,2.0,2.0,0.0,1.0,-0.6984667217388071,2.0,3.0,3.0,-0.7051579443807782,1.0,1.0,1.0,0.2281246483051351,0.0,2.0
0,0.0,2.0,3.0,2.0,-0.7723160842295177,2.0,-0.6288256991399538,1.0,0.0,0.0,1.0,1.1738884157573752,0.0,3.0,0.0,2.6826115392991183,2.0,2.0,0.0,-0.18079691436655862,0.0,2.0
1,0.0,3.0,3.0,0.0,1.2397484941515677,0.0,-0.5014584690290808,3.0,2.0,0.0,1.0,-0.7769486736099046,2.0,1.0,1.0,-0.09709675500233524,1.0,0.0,0.0,0.5715895214129029,1.0,1.0
0,0.0,3.0,1.0,2.0,0.31755222906023695,4.0,-0.04356801367181021,2.0,2.0,0.0,1.0,-0.740255812994846,2.0,3.0,2.0,-0.44456029179001694,1.0,1.0,4.0,-0.5876916455339886,1.0,2.0
1,0.0,0.0,2.0,0.0,-0.1854639155350344,0.0,-0.720754664123559,3.0,1.0,0.0,1.0,-0.4579246354845344,2.0,1.0,2.0,0.9452938553607098,1.0,0.0,5.0,-0.4509635858611179,1.0,3.0
1,1.0,3.0,2.0,1.0,-0.520808011931882,0.0,-0.8663673376662926,3.0,2.0,0.0,1.0,2.1217873149797213,2.0,1.0,4.0,0.163500897588426,1.0,0.0,4.0,1.354212296026462,0.0,2.0
1,0.0,0.0,0.0,0.0,-0.1854639155350344,0.0,-0.8846127810981532,3.0,0.0,0.0,1.0,1.085214002604317,2.0,1.0,0.0,-0.7920238285776986,1.0,0.0,7.0,1.8894619468819356,0.0,1.0
0,0.0,1.0,1.0,3.0,-0.4369719878326701,2.0,-0.6863690207327449,1.0,1.0,0.0,1.0,-0.16947798120504629,2.0,3.0,2.0,0.9452938553607098,1.0,1.0,4.0,0.8924269805140546,0.0,3.0
0,0.0,3.0,2.0,0.0,1.2397484941515677,0.0,4.415688535857348,1.0,3.0,1.0,1.0,-0.4538476509717501,2.0,1.0,0.0,0.5978303185730282,1.0,0.0,2.0,3.3168829538191225,0.0,0.0
1,0.0,2.0,0.0,1.0,-0.7723160842295177,4.0,1.1216842485822094,1.0,3.0,0.0,1.0,0.9496542675542397,2.0,1.0,0.0,1.379623276345312,1.0,0.0,4.0,0.4870939064072868,1.0,2.0
1,0.0,2.0,3.0,0.0,-1.191496204725577,0.0,4.078498706280079,0.0,3.0,0.0,1.0,0.27899031520122497,0.0,1.0,4.0,2.7694774234960384,1.0,0.0,0.0,0.5528496366849566,1.0,2.0
0,0.0,0.0,3.0,3.0,-1.275332228824789,2.0,-0.678298920753268,0.0,2.0,0.0,1.0,-0.7728716890971203,2.0,1.0,2.0,2.248282118314516,1.0,0.0,5.0,2.6692272213419423,0.0,0.0
0,0.0,0.0,1.0,3.0,-1.275332228824789,0.0,-0.408476882309022,1.0,2.0,0.0,1.0,0.7855556409146722,2.0,1.0,3.0,-0.5314261759869373,0.0,0.0,4.0,0.23520194519707224,0.0,3.0
1,0.0,0.0,0.0,0.0,-0.6884800601303057,0.0,-0.7011057250430938,2.0,1.0,0.0,1.0,-0.8442189180708453,2.0,1.0,1.0,0.07663501339150561,1.0,0.0,0.0,0.8431849429842382,0.0,1.0
0,0.0,2.0,1.0,3.0,0.23371620496102505,0.0,0.2073068335162729,0.0,2.0,0.0,1.0,1.0138667736305922,2.0,2.0,2.0,-0.3576944075930965,2.0,0.0,9.0,0.8713612235681008,0.0,2.0
0,1.0,1.0,3.0,3.0,0.5690603013578727,4.0,0.6729165149408691,3.0,2.0,0.0,1.0,0.30752920679071494,2.0,1.0,4.0,1.0321597395576303,1.0,3.0,6.0,-0.5229659443814365,1.0,2.0
1,0.0,0.0,0.0,3.0,-0.2692999396342463,0.0,-0.5133881820422205,3.0,2.0,0.0,1.0,1.830282922315645,2.0,2.0,3.0,-1.1394873653653803,1.0,0.0,3.0,0.5827869348053105,0.0,1.0
0,0.0,0.0,3.0,3.0,1.3235845182507797,4.0,-0.06742743969808944,3.0,2.0,0.0,1.0,-0.5761571863552786,2.0,1.0,2.0,-0.01023087080541482,1.0,0.0,0.0,1.5443689632215627,0.0,2.0
0,0.0,0.0,0.0,3.0,0.23371620496102505,0.0,-0.699351355482338,3.0,3.0,0.0,1.0,0.8528258853756129,2.0,1.0,4.0,-0.01023087080541482,1.0,0.0,4.0,-0.6616211553206562,1.0,2.0
0,1.0,0.0,3.0,1.0,-0.2692999396342463,0.0,1.0287026618621506,1.0,1.0,0.0,1.0,0.11998791920263788,2.0,2.0,2.0,0.771562086966869,1.0,0.0,6.0,0.0985071122701731,1.0,2.0
0,0.0,1.0,3.0,1.0,0.06604415676260127,0.0,-0.32251277383198657,0.0,2.0,0.0,1.0,2.5172548127197967,2.0,2.0,2.0,1.0321597395576303,1.0,1.0,0.0,-0.5715102202458505,0.0,0.0
0,0.0,0.0,1.0,1.0,-1.191496204725577,0.0,-0.3007585912786143,2.0,2.0,2.0,1.0,2.1666341446203483,2.0,1.0,2.0,-0.18396263919925565,1.0,0.0,4.0,-0.12680345216281258,0.0,2.0
0,0.0,1.0,3.0,3.0,-0.9399881324279414,0.0,-0.4726868082326853,0.0,2.0,0.0,0.0,1.516355114831255,2.0,1.0,2.0,0.25036678178534644,1.0,0.0,4.0,-0.10228211363581902,1.0,2.0
0,0.0,0.0,2.0,3.0,0.06604415676260127,1.0,-0.5898786948911744,3.0,3.0,0.0,1.0,-1.6973279273709567,2.0,2.0,3.0,-0.09709675500233524,1.0,1.0,3.0,-0.9393967516426973,0.0,2.0
1,0.0,1.0,1.0,0.0,-0.10162789143582251,0.0,-0.3635650215536729,3.0,2.0,2.0,0.0,0.5174939091991055,0.0,3.0,2.0,-0.18396263919925565,0.0,1.0,0.0,0.5097545471598743,0.0,3.0
0,1.0,0.0,1.0,0.0,-0.7723160842295177,0.0,0.22204353782662187,1.0,2.0,0.0,1.0,-1.0511258820946476,2.0,3.0,2.0,-0.01023087080541482,0.0,1.0,0.0,0.4148257339191959,0.0,2.0
0,1.0,3.0,1.0,3.0,0.8205683736555083,4.0,-0.06848006143454294,2.0,2.0,0.0,1.0,0.39518437381557703,2.0,3.0,4.0,0.4240985501791873,1.0,1.0,4.0,-0.6578997597718442,1.0,2.0
0,0.0,1.0,1.0,3.0,1.2397484941515677,4.0,1.4518565999164559,2.0,2.0,0.0,1.0,-0.1338043667181838,2.0,1.0,4.0,0.163500897588426,1.0,1.0,9.0,-0.23831241164328745,0.0,2.0
0,0.0,1.0,0.0,1.0,-1.275332228824789,0.0,-0.9888223330070492,2.0,1.0,0.0,1.0,0.5898603843010266,2.0,1.0,1.0,-1.1394873653653803,1.0,0.0,6.0,0.6028558893721182,0.0,3.0
1,0.0,3.0,1.0,0.0,-0.1854639155350344,0.0,-0.8056661508641411,0.0,1.0,0.0,1.0,0.5205516475836938,2.0,1.0,1.0,-1.0526214811684598,1.0,0.0,0.0,-0.45485111513978765,0.0,1.0
0,0.0,2.0,0.0,0.0,0.31755222906023695,0.0,-0.04286626584750788,3.0,2.0,0.0,1.0,0.8334602089398876,0.0,1.0,1.0,-1.1394873653653803,2.0,0.0,3.0,-1.2037819693382092,0.0,2.0
0,0.0,3.0,3.0,3.0,-0.9399881324279414,1.0,-0.1818123350593693,2.0,2.0,1.0,1.0,1.239120167961924,2.0,1.0,4.0,-0.01023087080541482,1.0,0.0,4.0,-0.2800784313295082,1.0,2.0
1,0.0,2.0,1.0,0.0,1.3235845182507797,0.0,1.6820298862876204,2.0,3.0,0.0,1.0,-0.8819310248140999,2.0,3.0,2.0,-0.878889712774619,1.0,1.0,7.0,-1.0667880956975664,1.0,1.0
1,0.0,1.0,3.0,0.0,-0.1854639155350344,0.0,-0.05514685277279866,0.0,2.0,0.0,1.0,-0.12055416705163488,2.0,4.0,1.0,-0.7920238285776986,0.0,0.0,3.0,2.1408222801566055,0.0,1.0
0,0.0,2.0,3.0,3.0,-0.4369719878326701,0.0,-0.6319835643493142,3.0,2.0,0.0,1.0,-0.44467443581798544,2.0,3.0,2.0,-0.09709675500233524,2.0,1.0,4.0,-0.5401109453027491,1.0,2.0
0,0.0,2.0,3.0,3.0,-0.8561521083287296,2.0,-0.89268288107763,3.0,2.0,0.0,1.0,-0.25815239435810444,2.0,1.0,4.0,0.8584279711637894,2.0,0.0,7.0,-0.7368132814542422,1.0,2.0
0,0.0,1.0,3.0,0.0,1.5750925905484152,4.0,3.8269221112676934,3.0,3.0,0.0,1.0,0.3136446835598914,2.0,3.0,3.0,-0.5314261759869373,1.0,1.0,3.0,0.4559604454319575,1.0,2.0
1,0.0,0.0,1.0,1.0,2.3296168074413224,0.0,0.9399315620879058,1.0,2.0,0.0,1.0,1.083175510347925,2.0,1.0,2.0,-1.2263532495623006,1.0,0.0,4.0,-1.204380050765697,0.0,1.0
0,0.0,0.0,1.0,3.0,-0.7723160842295177,0.0,-0.7319826293123963,2.0,2.0,0.0,1.0,-0.6587161227391604,2.0,3.0,2.0,-0.7051579443807782,1.0,1.0,9.0,-0.9407590482275303,0.0,1.0
0,0.0,3.0,0.0,1.0,0.7367323495562964,0.0,0.3332705679785412,1.0,2.0,0.0,1.0,0.3758186973798517,2.0,4.0,2.0,-0.7051579443807782,1.0,1.0,9.0,-1.0539625717525534,0.0,1.0
0,0.0,1.0,0.0,1.0,-1.275332228824789,0.0,-0.7793506074528037,3.0,3.0,0.0,1.0,-0.23267124115320267,1.0,2.0,0.0,-0.09709675500233524,1.0,1.0,3.0,0.9994503292883721,1.0,2.0
1,0.0,0.0,2.0,1.0,-0.6884800601303057,2.0,-0.8793496724158858,3.0,1.0,0.0,1.0,-0.6322157234060625,2.0,1.0,2.0,2.595745655102198,1.0,0.0,4.0,-0.39098930938249543,0.0,2.0
0,0.0,3.0,2.0,3.0,0.23371620496102505,0.0,0.4936199458316237,2.0,1.0,0.0,1.0,-1.3079759064000576,2.0,2.0,3.0,-0.09709675500233524,1.0,1.0,1.0,-0.6781680748144812,1.0,2.0
1,0.0,0.0,0.0,1.0,-0.4369719878326701,0.0,-0.5242652733189066,1.0,0.0,0.0,1.0,1.4541811010112948,2.0,4.0,1.0,-0.878889712774619,0.0,1.0,0.0,0.10408920559339116,0.0,1.0
1,0.0,1.0,0.0,0.0,0.31755222906023695,0.0,1.263086435179129,1.0,2.0,0.0,1.0,1.3960840717041187,0.0,0.0,1.0,1.6402209289360732,1.0,0.0,3.0,1.0173263186210584,1.0,0.0
1,0.0,1.0,3.0,0.0,0.8205683736555083,0.0,-0.05725209624570565,1.0,1.0,0.0,1.0,-0.9889518682746874,2.0,1.0,1.0,-0.44456029179001694,1.0,0.0,3.0,-1.2147467955088163,0.0,0.0
1,1.0,1.0,2.0,3.0,-0.7723160842295177,4.0,-0.8684725811391997,3.0,1.0,0.0,1.0,0.4012998505847535,0.0,3.0,4.0,-0.2708285233961761,1.0,0.0,4.0,3.658088408200826,0.0,1.0
